severity,disease,filename,filepath,width,height,format,mode,is_augmented,source_filepath
Normal,healthy skin,aug_00298_normal281.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00298_normal281.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal281.png
Normal,healthy skin,aug_00299_normal138.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00299_normal138.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal138.png
Normal,healthy skin,aug_00300_Berminyak241_jpg.rf.fcdfff3d26c60578ea7de063dcc54e1f.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00300_Berminyak241_jpg.rf.fcdfff3d26c60578ea7de063dcc54e1f.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak241_jpg.rf.fcdfff3d26c60578ea7de063dcc54e1f.jpg
Normal,healthy skin,aug_00301_Normal73_jpg.rf.3a5a14bf7760b0a559e141ef56a21779.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00301_Normal73_jpg.rf.3a5a14bf7760b0a559e141ef56a21779.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal73_jpg.rf.3a5a14bf7760b0a559e141ef56a21779.jpg
Normal,healthy skin,aug_00302_Normal75_jpg.rf.45ac6b918499763222923b3a2a2d270a.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00302_Normal75_jpg.rf.45ac6b918499763222923b3a2a2d270a.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal75_jpg.rf.45ac6b918499763222923b3a2a2d270a.jpg
Normal,healthy skin,aug_00303_normal212.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00303_normal212.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal212.png
Normal,healthy skin,aug_00304_Berminyak28_jpg.rf.e1496c7f54b28506b252df400217729a.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00304_Berminyak28_jpg.rf.e1496c7f54b28506b252df400217729a.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak28_jpg.rf.e1496c7f54b28506b252df400217729a.jpg
Normal,healthy skin,aug_00305_normal79.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00305_normal79.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal79.png
Normal,healthy skin,aug_00306_Berminyak245_jpg.rf.a7588f4c33b03cf406ad88778eaa6870.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00306_Berminyak245_jpg.rf.a7588f4c33b03cf406ad88778eaa6870.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak245_jpg.rf.a7588f4c33b03cf406ad88778eaa6870.jpg
Normal,healthy skin,aug_00307_20240115_121553.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00307_20240115_121553.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\20240115_121553.jpg
Normal,healthy skin,aug_00308_Berminyak229_jpg.rf.1b39c6efa4835dbd8ba97bc130f45e8b.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00308_Berminyak229_jpg.rf.1b39c6efa4835dbd8ba97bc130f45e8b.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak229_jpg.rf.1b39c6efa4835dbd8ba97bc130f45e8b.jpg
Normal,healthy skin,aug_00309_Screenshot_2023-06-16-14-06-48-698_com-bd-nproject-edit_jpg.rf.798bbb973ad6b87898837437bb463ea3.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00309_Screenshot_2023-06-16-14-06-48-698_com-bd-nproject-edit_jpg.rf.798bbb973ad6b87898837437bb463ea3.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Screenshot_2023-06-16-14-06-48-698_com-bd-nproject-edit_jpg.rf.798bbb973ad6b87898837437bb463ea3.jpg
Normal,healthy skin,aug_00310_normal64.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00310_normal64.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal64.png
Normal,healthy skin,aug_00311_Normal67_jpg.rf.bc554695a4c8ef598938203df2bf94db.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00311_Normal67_jpg.rf.bc554695a4c8ef598938203df2bf94db.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal67_jpg.rf.bc554695a4c8ef598938203df2bf94db.jpg
Normal,healthy skin,aug_00312_normal73.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00312_normal73.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal73.png
Normal,healthy skin,aug_00313_Berminyak210_jpg.rf.4c9ef888220b814714e3fa0e242983ab.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00313_Berminyak210_jpg.rf.4c9ef888220b814714e3fa0e242983ab.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak210_jpg.rf.4c9ef888220b814714e3fa0e242983ab.jpg
Normal,healthy skin,aug_00314_Berminyak82_jpg.rf.314a25fd4344ea7315a1354bb69ab6ac.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00314_Berminyak82_jpg.rf.314a25fd4344ea7315a1354bb69ab6ac.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak82_jpg.rf.314a25fd4344ea7315a1354bb69ab6ac.jpg
Normal,healthy skin,aug_00315_normal155.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00315_normal155.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal155.png
Normal,healthy skin,aug_00316_normal268.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00316_normal268.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal268.png
Normal,healthy skin,aug_00317_normal60.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00317_normal60.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal60.png
Normal,healthy skin,aug_00318_normal25.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00318_normal25.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal25.png
Normal,healthy skin,aug_00319_Berminyak135_jpg.rf.e82cc94f9654373c88f0c1063f462f4a.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00319_Berminyak135_jpg.rf.e82cc94f9654373c88f0c1063f462f4a.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak135_jpg.rf.e82cc94f9654373c88f0c1063f462f4a.jpg
Normal,healthy skin,aug_00320_Normal171_jpg.rf.9a964f6133814bfc211644017b445988.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00320_Normal171_jpg.rf.9a964f6133814bfc211644017b445988.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal171_jpg.rf.9a964f6133814bfc211644017b445988.jpg
Normal,healthy skin,aug_00321_Normal35_jpg.rf.4c0c1e14ebc49996fe21fcb33a912402.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00321_Normal35_jpg.rf.4c0c1e14ebc49996fe21fcb33a912402.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal35_jpg.rf.4c0c1e14ebc49996fe21fcb33a912402.jpg
Normal,healthy skin,aug_00322_Normal191_jpg.rf.e7aca950d467e7de756281fd4655db93.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00322_Normal191_jpg.rf.e7aca950d467e7de756281fd4655db93.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal191_jpg.rf.e7aca950d467e7de756281fd4655db93.jpg
Normal,healthy skin,aug_00323_normal156.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00323_normal156.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal156.png
Normal,healthy skin,aug_00324_normal64.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00324_normal64.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal64.png
Normal,healthy skin,aug_00325_Berminyak77_jpg.rf.db78d1c995ab217f502ac01095a4e5be.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00325_Berminyak77_jpg.rf.db78d1c995ab217f502ac01095a4e5be.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak77_jpg.rf.db78d1c995ab217f502ac01095a4e5be.jpg
Normal,healthy skin,aug_00326_normal218.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00326_normal218.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal218.png
Normal,healthy skin,aug_00327_Normal278_jpg.rf.6f58759fb5b748493f0cd8759546788a.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00327_Normal278_jpg.rf.6f58759fb5b748493f0cd8759546788a.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal278_jpg.rf.6f58759fb5b748493f0cd8759546788a.jpg
Normal,healthy skin,aug_00328_normal55.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00328_normal55.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal55.png
Normal,healthy skin,aug_00329_Screenshot_2023-06-16-14-01-23-390_com-bd-nproject-edit_jpg.rf.1a314b6cf381c525b76d481f681b16ee.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00329_Screenshot_2023-06-16-14-01-23-390_com-bd-nproject-edit_jpg.rf.1a314b6cf381c525b76d481f681b16ee.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Screenshot_2023-06-16-14-01-23-390_com-bd-nproject-edit_jpg.rf.1a314b6cf381c525b76d481f681b16ee.jpg
Normal,healthy skin,aug_00330_normal160.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00330_normal160.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal160.png
Normal,healthy skin,aug_00331_20240115_195449.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00331_20240115_195449.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\20240115_195449.jpg
Normal,healthy skin,aug_00332_Normal248_jpg.rf.c0df1d8c253be476ba676bbcb296eb52.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00332_Normal248_jpg.rf.c0df1d8c253be476ba676bbcb296eb52.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal248_jpg.rf.c0df1d8c253be476ba676bbcb296eb52.jpg
Normal,healthy skin,aug_00333_normal216.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00333_normal216.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal216.png
Normal,healthy skin,aug_00334_Berminyak231_jpg.rf.4f93f5374fd02c0cbeb09cbd38e4b55f.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00334_Berminyak231_jpg.rf.4f93f5374fd02c0cbeb09cbd38e4b55f.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak231_jpg.rf.4f93f5374fd02c0cbeb09cbd38e4b55f.jpg
Normal,healthy skin,aug_00335_Berminyak24_jpg.rf.53020277338b1bb08304b02a8d0a7c2b.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00335_Berminyak24_jpg.rf.53020277338b1bb08304b02a8d0a7c2b.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak24_jpg.rf.53020277338b1bb08304b02a8d0a7c2b.jpg
Normal,healthy skin,aug_00336_Normal81_jpg.rf.144ac6b5eefd2b0efccb20532dda6dbb.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00336_Normal81_jpg.rf.144ac6b5eefd2b0efccb20532dda6dbb.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal81_jpg.rf.144ac6b5eefd2b0efccb20532dda6dbb.jpg
Normal,healthy skin,aug_00337_Berminyak22_jpg.rf.6bac792fd6ddd6516fad57d4687c342f.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00337_Berminyak22_jpg.rf.6bac792fd6ddd6516fad57d4687c342f.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak22_jpg.rf.6bac792fd6ddd6516fad57d4687c342f.jpg
Normal,healthy skin,aug_00338_normal104.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00338_normal104.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal104.png
Normal,healthy skin,aug_00339_Normal71_jpg.rf.574a07b07c6214d43f29c5cf39b75f98.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00339_Normal71_jpg.rf.574a07b07c6214d43f29c5cf39b75f98.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal71_jpg.rf.574a07b07c6214d43f29c5cf39b75f98.jpg
Normal,healthy skin,aug_00340_Berminyak220_jpg.rf.b1acaf773a7d8aef41b95c78e664b7a7.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00340_Berminyak220_jpg.rf.b1acaf773a7d8aef41b95c78e664b7a7.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak220_jpg.rf.b1acaf773a7d8aef41b95c78e664b7a7.jpg
Normal,healthy skin,aug_00341_Normal305_jpg.rf.2f4ba680eaa8388e38716d65f2bac78f.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00341_Normal305_jpg.rf.2f4ba680eaa8388e38716d65f2bac78f.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal305_jpg.rf.2f4ba680eaa8388e38716d65f2bac78f.jpg
Normal,healthy skin,aug_00342_Normal92_jpg.rf.38e90bd98c8e4a966ffa87015cd41152.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00342_Normal92_jpg.rf.38e90bd98c8e4a966ffa87015cd41152.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal92_jpg.rf.38e90bd98c8e4a966ffa87015cd41152.jpg
Normal,healthy skin,aug_00343_Berminyak280_jpg.rf.b7ee252014447b1bfedc621fe889e59c.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00343_Berminyak280_jpg.rf.b7ee252014447b1bfedc621fe889e59c.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak280_jpg.rf.b7ee252014447b1bfedc621fe889e59c.jpg
Normal,healthy skin,aug_00344_Normal33_jpg.rf.48b82246a4fa7e63a17ad4cd7aeb78f1.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00344_Normal33_jpg.rf.48b82246a4fa7e63a17ad4cd7aeb78f1.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal33_jpg.rf.48b82246a4fa7e63a17ad4cd7aeb78f1.jpg
Normal,healthy skin,aug_00345_Berminyak28_jpg.rf.e1496c7f54b28506b252df400217729a.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00345_Berminyak28_jpg.rf.e1496c7f54b28506b252df400217729a.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak28_jpg.rf.e1496c7f54b28506b252df400217729a.jpg
Normal,healthy skin,aug_00346_Normal199_jpg.rf.6109fe18f72ca775e63f639c5aab17fd.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00346_Normal199_jpg.rf.6109fe18f72ca775e63f639c5aab17fd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal199_jpg.rf.6109fe18f72ca775e63f639c5aab17fd.jpg
Normal,healthy skin,aug_00347_IMG_20230617_104708_jpg.rf.eb93276eb87b885ad12fc8e74f1eeec2.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00347_IMG_20230617_104708_jpg.rf.eb93276eb87b885ad12fc8e74f1eeec2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\IMG_20230617_104708_jpg.rf.eb93276eb87b885ad12fc8e74f1eeec2.jpg
Normal,healthy skin,aug_00348_Normal81_jpg.rf.144ac6b5eefd2b0efccb20532dda6dbb.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00348_Normal81_jpg.rf.144ac6b5eefd2b0efccb20532dda6dbb.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal81_jpg.rf.144ac6b5eefd2b0efccb20532dda6dbb.jpg
Normal,healthy skin,aug_00349_Berminyak43_jpg.rf.2664f777cfd2ae48c073aa1fbf292d2b.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00349_Berminyak43_jpg.rf.2664f777cfd2ae48c073aa1fbf292d2b.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak43_jpg.rf.2664f777cfd2ae48c073aa1fbf292d2b.jpg
Normal,healthy skin,aug_00350_IMG_20230616_140904_jpg.rf.237c20792f176e402bbf415aa7e226a6.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00350_IMG_20230616_140904_jpg.rf.237c20792f176e402bbf415aa7e226a6.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\IMG_20230616_140904_jpg.rf.237c20792f176e402bbf415aa7e226a6.jpg
Normal,healthy skin,aug_00351_Normal264_jpg.rf.c1dd4eaf260de973ae240cdcb647871e.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00351_Normal264_jpg.rf.c1dd4eaf260de973ae240cdcb647871e.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal264_jpg.rf.c1dd4eaf260de973ae240cdcb647871e.jpg
Normal,healthy skin,aug_00352_normal86.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00352_normal86.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal86.png
Normal,healthy skin,aug_00353_normal187.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00353_normal187.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal187.png
Normal,healthy skin,aug_00354_Normal49_jpg.rf.4fffd98677c55f02bba321f2e143812d.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00354_Normal49_jpg.rf.4fffd98677c55f02bba321f2e143812d.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal49_jpg.rf.4fffd98677c55f02bba321f2e143812d.jpg
Normal,healthy skin,aug_00355_Berminyak50_jpg.rf.c627d0235e52feba497d0999c21e8b45.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00355_Berminyak50_jpg.rf.c627d0235e52feba497d0999c21e8b45.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak50_jpg.rf.c627d0235e52feba497d0999c21e8b45.jpg
Normal,healthy skin,aug_00356_normal91.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00356_normal91.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal91.png
Normal,healthy skin,aug_00357_IMG_20230617_104641_jpg.rf.9a041a03c6533052391ab4d0aa7e723c.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00357_IMG_20230617_104641_jpg.rf.9a041a03c6533052391ab4d0aa7e723c.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\IMG_20230617_104641_jpg.rf.9a041a03c6533052391ab4d0aa7e723c.jpg
Normal,healthy skin,aug_00358_Normal301_jpg.rf.008d7bb50f004cb749dd7aefa5c393c3.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00358_Normal301_jpg.rf.008d7bb50f004cb749dd7aefa5c393c3.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal301_jpg.rf.008d7bb50f004cb749dd7aefa5c393c3.jpg
Normal,healthy skin,aug_00359_Berminyak118_jpg.rf.8cc2e43fb410c6f947f127f50b47af7b.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00359_Berminyak118_jpg.rf.8cc2e43fb410c6f947f127f50b47af7b.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak118_jpg.rf.8cc2e43fb410c6f947f127f50b47af7b.jpg
Normal,healthy skin,aug_00360_Berminyak11_jpg.rf.4d2b2dffdc02fa03ff512986ae79f339.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00360_Berminyak11_jpg.rf.4d2b2dffdc02fa03ff512986ae79f339.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak11_jpg.rf.4d2b2dffdc02fa03ff512986ae79f339.jpg
Normal,healthy skin,aug_00361_20240115_195458.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00361_20240115_195458.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\20240115_195458.jpg
Normal,healthy skin,aug_00362_Normal101_jpg.rf.d537f4f34d8056ddf26c06c6c083365e.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00362_Normal101_jpg.rf.d537f4f34d8056ddf26c06c6c083365e.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal101_jpg.rf.d537f4f34d8056ddf26c06c6c083365e.jpg
Normal,healthy skin,aug_00363_Berminyak23_jpg.rf.9549e603df06dec3bb9254ef5c42b8e9.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00363_Berminyak23_jpg.rf.9549e603df06dec3bb9254ef5c42b8e9.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak23_jpg.rf.9549e603df06dec3bb9254ef5c42b8e9.jpg
Normal,healthy skin,aug_00364_normal43.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00364_normal43.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal43.png
Normal,healthy skin,aug_00365_Normal171_jpg.rf.9a964f6133814bfc211644017b445988.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00365_Normal171_jpg.rf.9a964f6133814bfc211644017b445988.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal171_jpg.rf.9a964f6133814bfc211644017b445988.jpg
Normal,healthy skin,aug_00366_Normal224_jpg.rf.e4e753dc4b39eb85afbae36f5019c720.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00366_Normal224_jpg.rf.e4e753dc4b39eb85afbae36f5019c720.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal224_jpg.rf.e4e753dc4b39eb85afbae36f5019c720.jpg
Normal,healthy skin,aug_00367_normal8.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00367_normal8.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal8.png
Normal,healthy skin,aug_00368_Screenshot_2023-06-16-14-01-23-390_com-bd-nproject-edit_jpg.rf.1a314b6cf381c525b76d481f681b16ee.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00368_Screenshot_2023-06-16-14-01-23-390_com-bd-nproject-edit_jpg.rf.1a314b6cf381c525b76d481f681b16ee.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Screenshot_2023-06-16-14-01-23-390_com-bd-nproject-edit_jpg.rf.1a314b6cf381c525b76d481f681b16ee.jpg
Normal,healthy skin,aug_00369_IMG_20230616_140904_jpg.rf.237c20792f176e402bbf415aa7e226a6.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00369_IMG_20230616_140904_jpg.rf.237c20792f176e402bbf415aa7e226a6.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\IMG_20230616_140904_jpg.rf.237c20792f176e402bbf415aa7e226a6.jpg
Normal,healthy skin,aug_00370_normal94.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00370_normal94.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal94.png
Normal,healthy skin,aug_00371_Berminyak220_jpg.rf.b1acaf773a7d8aef41b95c78e664b7a7.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00371_Berminyak220_jpg.rf.b1acaf773a7d8aef41b95c78e664b7a7.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak220_jpg.rf.b1acaf773a7d8aef41b95c78e664b7a7.jpg
Normal,healthy skin,aug_00372_IMG20240115122619_01.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00372_IMG20240115122619_01.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\IMG20240115122619_01.jpg
Normal,healthy skin,aug_00373_Berminyak225_jpg.rf.dc2b970be813e9b375996a1b0322eca7.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00373_Berminyak225_jpg.rf.dc2b970be813e9b375996a1b0322eca7.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak225_jpg.rf.dc2b970be813e9b375996a1b0322eca7.jpg
Normal,healthy skin,aug_00374_normal222.jpg,D:/Analisis data cptn/clean_data\train\Normal\healthy skin\aug_00374_normal222.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal222.png
