severity,disease,filename,filepath,width,height,format,mode
Terparah,Seborrheic Keratoses and other Benign Tumors,4_21.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\4_21.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,4_5.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\4_5.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,4_7.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\4_7.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,4_8.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\4_8.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,4_9.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\4_9.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,5_11.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\5_11.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,5_12.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\5_12.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,5_17.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\5_17.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,5_18.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\5_18.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,5_2.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\5_2.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,5_21.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\5_21.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,5_4.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\5_4.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,5_6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\5_6.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,5_7.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\5_7.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,6_0.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\6_0.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,6_1.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\6_1.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,6_11.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\6_11.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,6_14.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\6_14.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,6_15.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\6_15.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,6_18.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\6_18.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,6_3.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\6_3.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,6_4.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\6_4.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,6_5.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\6_5.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,7_0.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\7_0.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,7_14.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\7_14.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,7_15.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\7_15.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,7_16.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\7_16.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,7_17.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\7_17.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,7_19.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\7_19.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,7_2.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\7_2.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,7_5.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\7_5.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,7_6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\7_6.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,7_7.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\7_7.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,7_8.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\7_8.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,7_9.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\7_9.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-07GiantComedone.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-07GiantComedone.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-20cystAnal053104.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-20cystAnal053104.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-20cystAnal0531041.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-20cystAnal0531041.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-20CystClearFluid.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-20CystClearFluid.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-20EpidermCystRuptured.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-20EpidermCystRuptured.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-20PilarCyst0825.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-20PilarCyst0825.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-20PilarCyst1.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-20PilarCyst1.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-20RupturedCyst.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-20RupturedCyst.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-20SebNevus0216.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-20SebNevus0216.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-20SebNevus02161.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-20SebNevus02161.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-nipple-1.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-nipple-1.jpg,479,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-nipple-10.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-nipple-10.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-nipple-3.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-nipple-3.jpg,482,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-nipple-4.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-nipple-4.jpg,484,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-nipple-5.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-nipple-5.jpg,472,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-nipple-6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-nipple-6.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-nipple-8.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-nipple-8.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-nipple-9.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-nipple-9.jpg,472,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-trachus-1.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-trachus-1.jpg,464,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-trachus-2.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-trachus-2.jpg,489,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-trachus-3.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-trachus-3.jpg,720,497,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-trachus-4.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-trachus-4.jpg,472,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-accessory-trachus-5.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-accessory-trachus-5.jpg,720,516,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-acquired-digital-fibrokeratoma-2.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-acquired-digital-fibrokeratoma-2.jpg,720,492,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-acquired-digital-fibrokeratoma-5.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-acquired-digital-fibrokeratoma-5.jpg,720,490,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-acquired-digital-fibrokeratoma-6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-acquired-digital-fibrokeratoma-6.jpg,720,471,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-acquired-digital-fibrokeratoma-7.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-acquired-digital-fibrokeratoma-7.jpg,489,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-atypical-fibroxanthoma-1.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-atypical-fibroxanthoma-1.jpg,464,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-atypical-fibroxanthoma-2.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-atypical-fibroxanthoma-2.jpg,464,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-calcifying-epithelioma-2.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-calcifying-epithelioma-2.jpg,720,484,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-calcifying-epithelioma-4.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-calcifying-epithelioma-4.jpg,720,483,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-calcifying-epithelioma-5.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-calcifying-epithelioma-5.jpg,720,475,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-calcifying-epithelioma-6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-calcifying-epithelioma-6.jpg,476,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-calcifying-epithelioma-7.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-calcifying-epithelioma-7.jpg,720,487,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-1.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-1.jpg,720,601,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-10.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-10.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-11.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-11.jpg,601,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-12.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-12.jpg,480,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-13.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-13.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-14.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-14.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-15.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-15.jpg,720,480,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-16.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-16.jpg,720,480,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-17.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-17.jpg,480,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-18.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-18.jpg,480,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-19.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-19.jpg,480,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-2.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-2.jpg,720,604,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-21.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-21.jpg,480,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-22.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-22.jpg,720,480,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-23.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-23.jpg,480,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-24.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-24.jpg,720,480,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-25.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-25.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-26.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-26.jpg,472,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-3.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-3.jpg,491,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-30.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-30.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-32.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-32.jpg,720,480,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-33.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-33.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-34.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-34.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-35.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-35.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-36.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-36.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-37.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-37.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-39.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-39.jpg,720,480,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-4.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-4.jpg,720,498,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-40.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-40.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-43.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-43.jpg,480,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-44.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-44.jpg,480,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-45.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-45.jpg,480,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-46.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-46.jpg,480,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-47.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-47.jpg,720,480,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-49.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-49.jpg,720,480,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-5.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-5.jpg,720,484,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-50.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-50.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-51.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-51.jpg,720,480,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-52.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-52.jpg,720,480,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-chondrodermatitis-nodularis-54.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-chondrodermatitis-nodularis-54.jpg,720,480,JPEG,RGB
